latitude,longitude,rock_group,rock_type,density_model,thermal_conductivity,heat_production,heat_production_mass
-78.88354516,160.2019193,igneous,plutonic,2617.55585,4.586945215,3.095686684,0.001182663
-78.88347519,160.1965196,igneous,plutonic,2891.284068,4.588516072,1.833730142,0.000634227
-78.88304548,160.1383021,igneous,plutonic,2888.948879,4.588415526,1.622233951,0.000561531
-78.88031588,160.0858542,igneous,plutonic,2882.878895,4.588413048,1.645195189,0.000570678
-78.87968591,160.087654,igneous,plutonic,2923.439486,4.589038121,1.484495807,0.000507791
-78.86648672,160.0757429,igneous,plutonic,2898.115931,4.588725033,1.569497916,0.000541558
-78.86630672,160.0787327,igneous,plutonic,2899.088035,4.588694575,1.492851068,0.000514938
-78.86233667,160.1361196,igneous,plutonic,2883.402543,4.588406212,1.568677275,0.000544037
-78.66701976,161.9085666,igneous,plutonic,2613.265705,4.586961308,2.983166535,0.001141547
-78.66640959,161.9568343,metamorphic,metasedimentary,2907.942722,4.588628771,1.433675391,0.000493021
-78.6659496,161.9588142,igneous,plutonic,2650.943266,4.586991644,4.323887781,0.001631075
-78.66584967,161.9451348,metamorphic,metavolcanic,3144.693386,4.593082121,0.784669302,0.000249522
-78.66584967,161.9451348,metamorphic,metavolcanic,3162.207004,4.59289783,0.68989692,0.000218169
-78.66572961,161.961104,metamorphic,metasedimentary,2833.26553,4.587619724,1.426784126,0.000503583
-78.66512987,161.9090763,igneous,plutonic,2665.476689,4.587008489,4.317285284,0.001619705
-78.66512987,161.9090763,igneous,plutonic,2858.83895,4.588933181,0.778134163,0.000272185
-78.66482988,161.9096563,igneous,plutonic,2607.007002,4.587031912,3.397068338,0.001303053
-78.66452991,161.9067763,igneous,plutonic,2615.788177,4.586966123,3.380829721,0.001292471
-78.66395967,161.9703834,igneous,volcanic,2644.264811,4.586798064,9.807094901,0.003708817
-78.66390995,161.9055063,igneous,plutonic,2619.97038,4.58710356,5.650737916,0.002156795
-78.66390995,161.9055063,igneous,plutonic,2629.624089,4.586987049,3.96811298,0.001509004
-78.66356967,161.9737332,metamorphic,metasedimentary,2766.393733,4.588543861,1.708989695,0.000617768
-78.66315968,161.977603,metamorphic,metasedimentary,2844.398618,4.588202984,1.24755591,0.000438601
-78.66260005,161.9001664,igneous,plutonic,2754.590498,4.588072043,1.996784025,0.000724893
-78.66260005,161.9001664,igneous,plutonic,2780.676578,4.588212545,2.273274457,0.000817526
-78.66260005,161.9001664,igneous,plutonic,2819.98526,4.58862627,1.520340363,0.000539131
-78.66260005,161.9001664,igneous,plutonic,2896.011525,4.589131621,0.582087249,0.000200996
-78.66226008,161.8979065,igneous,plutonic,2615.39607,4.587178815,2.443470859,0.000934264
-78.66172989,161.9480042,igneous,plutonic,2612.716544,4.586942905,2.494131803,0.000954612
-78.66171011,161.8986664,igneous,plutonic,2617.235502,4.586999814,4.392518959,0.001678305
-78.66154989,161.950624,igneous,plutonic,2666.578822,4.5873461,2.597688778,0.000974165
-78.66051989,161.9646133,igneous,plutonic,2616.992813,4.58711895,3.628194699,0.001386398
-78.65990988,161.9747228,igneous,plutonic,2609.334499,4.587044656,2.864780852,0.001097897
-78.65967995,161.9602734,metamorphic,metasedimentary,2909.790982,4.589229285,2.260537243,0.000776873
-78.65783035,161.8940062,metamorphic,metaigneous,2918.851877,4.588893739,0.58318188,0.000199798
-78.65783035,161.8940062,metamorphic,metaigneous,2922.705243,4.588438429,0.600721953,0.000205536
-78.65783035,161.8940062,metamorphic,metaplutonic,2942.052931,4.589013476,0.533930215,0.000181482
-78.65783035,161.8940062,metamorphic,metaigneous,2951.260691,4.588947356,0.667047429,0.000226021
-78.65783035,161.8940062,metamorphic,metaigneous,2965.908927,4.588909739,0.442116747,0.000149066
-78.65414016,161.9841817,igneous,plutonic,2626.779208,4.586866084,4.064432901,0.001547307
-78.65359063,161.8853061,igneous,plutonic,2891.12936,4.588806682,0.813364141,0.000281331
-78.65316037,161.9495331,igneous,plutonic,2865.179099,4.588903413,1.513144146,0.000528115
-78.6531106,161.8981554,igneous,plutonic,2622.508528,4.587030606,3.75212979,0.001430741
-78.566,164.1674,igneous,volcanic,2622.369011,4.587269308,2.341256697,0.000892802
-78.5636,164.3803,igneous,volcanic,2635.587536,4.587350902,1.877001719,0.000712176
-78.5632,164.39,igneous,volcanic,2640.032421,4.587188439,2.039649976,0.000772585
-78.56,164.4717,igneous,volcanic,2638.409385,4.587201518,2.213812249,0.000839071
-78.5585,164.449,igneous,volcanic,2648.840178,4.587168013,3.759475321,0.001419291
-78.5585,164.4502,igneous,volcanic,2650.839982,4.587112426,3.033524822,0.001144364
-78.5583,164.4523,igneous,volcanic,2645.364428,4.587094092,1.516888488,0.000573414
-78.5574,164.4539,igneous,volcanic,2657.366521,4.587228711,2.35068735,0.000884593
-78.5571,164.4562,igneous,volcanic,2625.320291,4.587159445,5.152247455,0.001962521
-78.5562,164.4609,igneous,volcanic,2633.959304,4.587264729,3.87286454,0.001470359
-78.55536645,161.8335973,igneous,plutonic,2899.798313,4.588012882,1.113030555,0.00038383
-78.55536645,161.8335973,igneous,plutonic,2952.576807,4.58924789,0.493620006,0.000167183
-78.5546,164.4749,igneous,volcanic,2643.618541,4.587254352,2.84356466,0.001075633
-78.5499,164.4781,igneous,volcanic,2594.554251,4.587167666,3.004427663,0.001157975
-78.5493,164.4958,igneous,volcanic,2632.298927,4.587197199,3.724724883,0.001415008
-78.5491,164.539,igneous,volcanic,2841.496437,4.588342728,0.867556316,0.000305317
-78.5478,164.532,igneous,volcanic,2617.666837,4.587222239,2.721538508,0.001039681
-78.5476,164.5175,igneous,volcanic,2628.000695,4.587209306,1.727200669,0.00065723
-78.5475,164.5459,igneous,volcanic,2663.269446,4.587186242,2.495284319,0.000936925
-78.5468,164.5405,igneous,volcanic,2659.422498,4.587190305,2.808384711,0.001056013
-78.5433,164.5057,igneous,volcanic,2872.10588,4.588996762,1.547486094,0.000538798
-78.5433,164.5057,igneous,volcanic,3004.386298,4.59124623,0.753953705,0.000250951
-78.5383,164.5383,igneous,volcanic,2660.967698,4.587176613,3.459203169,0.001299979
-78.5338,164.3795,igneous,volcanic,2968.233423,4.5905087,0.747319915,0.000251773
-78.5023,163.533,igneous,volcanic,2834.337457,4.589241896,2.433601637,0.000858614
-78.4966,163.3966,igneous,volcanic,2596.621398,4.587233429,4.046393505,0.00155833
-78.4966,163.3966,igneous,volcanic,2646.441289,4.587605759,3.261023324,0.00123223
-78.4946,163.3892,igneous,volcanic,2577.150326,4.58726627,6.140509403,0.002382674
-78.4946,163.3892,igneous,volcanic,2597.013875,4.587279357,3.502464064,0.001348651
-78.4927,163.4382,igneous,volcanic,2954.744443,4.590676605,0.790288133,0.000267464
-78.4884,164.3917,igneous,volcanic,2910.426574,4.589632989,0.82106792,0.000282113
-78.4865,163.6009,igneous,volcanic,2639.337949,4.587437839,2.536867103,0.000961176
-78.4858,163.5573,igneous,volcanic,2597.719083,4.587224524,3.725133433,0.001434002
-78.4811,163.6473,igneous,volcanic,2610.942213,4.587384121,2.987286107,0.001144141
-78.4794,163.623,igneous,volcanic,2928.013131,4.589611208,0.783013249,0.000267421
-78.4726,163.6732,igneous,volcanic,2624.015551,4.58735989,3.085318073,0.0011758
-78.4713,163.6437,igneous,volcanic,2614.245774,4.587284534,3.210394557,0.001228039
-78.4697,163.5764,igneous,volcanic,2900.454029,4.589180293,1.143079998,0.000394104
-78.465,163.5854,igneous,volcanic,2996.524783,4.590859843,0.619070392,0.000206596
-78.4648,163.5804,igneous,volcanic,2975.718532,4.590148045,0.60790329,0.000204288
-78.464,163.6429,igneous,volcanic,2939.388777,4.58961997,1.344058127,0.000457258
-78.458,164.142,igneous,volcanic,2950.397994,4.590258766,0.709953535,0.00024063
-78.4577,163.5486,igneous,volcanic,2592.507914,4.587153907,3.21438725,0.001239876
-78.4575,164.0265,igneous,volcanic,2979.867954,4.590113388,0.651722233,0.000218708
-78.4571,163.5353,igneous,volcanic,2595.323968,4.587103433,3.29903534,0.001271146
-78.4558,163.542,igneous,volcanic,2590.863629,4.587177369,3.398675217,0.001311792
-78.4542,163.6444,igneous,volcanic,2589.59829,4.587129276,4.178764787,0.001613673
-78.4541,163.6295,igneous,volcanic,2580.191334,4.587174726,4.913767525,0.00190442
-78.4519,163.5426,igneous,volcanic,2990.842282,4.590728115,0.612246806,0.000204707
-78.4517,163.8066,igneous,volcanic,2964.771036,4.590210027,0.968977092,0.00032683
-78.4492,163.6209,igneous,volcanic,2678.708735,4.587696449,2.595908491,0.000969089
-78.4468,164.1921,igneous,volcanic,3036.671792,4.590692866,0.765732964,0.000252162
-78.4418,163.3825,igneous,volcanic,2606.167105,4.587074955,2.396595393,0.000919586
-78.4341,164.4413,igneous,plutonic,3047.786667,4.590969706,0.035499684,0.0000116
-78.4341,164.4413,igneous,plutonic,3069.434958,4.592086093,0.622409569,0.000202777
-78.4341,164.4413,igneous,plutonic,3070.225212,4.59207988,0.701449648,0.000228468
-78.4341,164.4413,igneous,plutonic,3080.338146,4.591878657,0.065536509,0.0000213
-78.4341,164.4413,igneous,plutonic,3096.974592,4.592833518,0.215212519,0.0000695
-78.4331,163.5441,igneous,volcanic,2596.40212,4.58704877,7.816197543,0.003010396
-78.4331,163.5441,igneous,volcanic,2719.13275,4.587705776,1.888786691,0.000694628
-78.4331,163.5441,igneous,volcanic,2789.155825,4.588247367,1.780990832,0.000638541
-78.4331,163.5441,igneous,volcanic,2938.712724,4.58999775,1.058465724,0.00036018
-78.4331,163.5441,igneous,volcanic,2940.356541,4.590112927,0.90035133,0.000306205
-78.4331,163.5441,igneous,volcanic,2957.944186,4.589980489,1.026855144,0.000347152
-78.42,165.5,igneous,volcanic,2582.908254,4.587141031,3.576101238,0.001384525
-78.42,165.5,igneous,volcanic,2627.003229,4.587180094,2.324809902,0.000884967
-78.42,165.5,igneous,volcanic,2677.975298,4.5878084,2.553530305,0.00095353
-78.42,165.5,igneous,volcanic,2916.81169,4.589665622,1.149572352,0.000394119
-78.42,165.5,igneous,volcanic,2930.778494,4.589922714,0.995316964,0.000339608
-78.4093,164.1223,igneous,volcanic,2932.020141,4.589926757,0.777133201,0.00026505
-78.4077,164.279,igneous,volcanic,2892.466814,4.589101861,0.79418986,0.000274572
-78.4077,164.279,igneous,volcanic,3012.469409,4.590736518,0.883713871,0.000293352
-78.4066,164.4159,igneous,volcanic,3018.204638,4.590566403,0.969254363,0.000321136
-78.401,163.8373,igneous,volcanic,2872.832204,4.589233778,1.216832422,0.000423565
-78.3999,163.8435,igneous,volcanic,2936.908922,4.589744365,1.059486847,0.000360749
-78.3986,164.2721,igneous,volcanic,2953.011921,4.59018253,0.948791744,0.000321296
-78.3984,163.8279,igneous,volcanic,2978.15553,4.590320312,0.927675342,0.000311493
-78.3984,163.8279,igneous,plutonic,3076.176354,4.593028029,0.006281512,0.00000204
-78.3984,163.8279,igneous,plutonic,3084.476468,4.593275421,0.026401625,0.00000856
-78.3984,163.8279,igneous,plutonic,3092.986315,4.593640488,0.014599937,0.00000472
-78.3984,163.8279,igneous,plutonic,3129.43505,4.594433874,0.042842382,0.0000137
-78.3984,163.8279,igneous,plutonic,3139.148791,4.59304975,0.029760788,0.00000948
-78.3984,163.8279,igneous,plutonic,3152.105266,4.593309838,0.036238903,0.0000115
-78.3984,163.8279,igneous,plutonic,3160.806632,4.59354555,0.029946226,0.00000947
-78.3984,163.8279,igneous,plutonic,3172.221034,4.595271366,0.027036578,0.00000852
-78.3984,163.8279,igneous,plutonic,3198.588205,4.594396814,0.055139525,0.0000172
-78.3984,163.8279,igneous,plutonic,3249.232096,4.596695563,0.035015542,0.0000108
-78.3984,163.8279,igneous,plutonic,3263.922104,4.596825017,0.021184284,0.00000649
-78.3984,163.8279,igneous,plutonic,3274.519716,4.597016353,0.016958523,0.00000518
-78.3984,163.8279,igneous,plutonic,3278.11909,4.59708854,0.037706764,0.0000115
-78.3984,163.8279,igneous,plutonic,3280.328412,4.597270806,0.023170229,0.00000706
-78.3984,163.8279,igneous,plutonic,3288.051488,4.597344226,0.023924486,0.00000728
-78.3984,163.8279,igneous,plutonic,3290.822182,4.597488958,0.016067221,0.00000488
-78.3984,163.8279,igneous,plutonic,3298.449273,4.597663069,0.03619004,0.000011
-78.3984,163.8279,igneous,plutonic,3304.683681,4.597739723,0.012015079,0.00000364
-78.3984,163.8279,igneous,plutonic,3318.237202,4.597762259,0.012256225,0.00000369
-78.3984,163.8279,igneous,plutonic,3329.511076,4.598267324,0.011092186,0.00000333
-78.3984,163.8279,igneous,plutonic,3329.74196,4.598207813,0.009988127,0.000003
-78.3984,163.8279,igneous,plutonic,3331.870768,4.598254759,0.005969597,0.00000179
-78.3984,163.8279,igneous,plutonic,3335.138109,4.598107581,0.005975224,0.00000179
-78.3984,163.8279,igneous,plutonic,3338.164918,4.598371062,0.006969382,0.00000209
-78.3984,163.8279,igneous,plutonic,3338.634629,4.598420283,0.005005277,0.0000015
-78.3984,163.8279,igneous,plutonic,3344.602005,4.59842425,0.005015788,0.0000015
-78.3984,163.8279,igneous,plutonic,3349.357125,4.5986222,0.012377661,0.0000037
-78.3984,163.8279,igneous,plutonic,3353.127162,4.598654032,0.009206115,0.00000275
-78.3983,163.8531,igneous,volcanic,2972.56641,4.590626323,0.96512958,0.000324679
-78.3983,163.8531,igneous,volcanic,2972.56641,4.590626323,0.96512958,0.000324679
-78.3972,163.8308,igneous,volcanic,2935.296415,4.589838286,0.976623722,0.000332717
-78.3956,164.2099,igneous,volcanic,2986.08992,4.590668593,0.706263038,0.000236518
-78.3951,164.2375,igneous,volcanic,3016.058656,4.591323774,0.548252494,0.000181778
-78.3932,164.298,igneous,volcanic,2983.372482,4.590632368,0.908086479,0.000304383
-78.3901,164.2983,igneous,volcanic,2989.130368,4.590909091,1.065375276,0.000356416
-78.388,164.1225,igneous,volcanic,2992.293111,4.589874386,0.594992898,0.000198842
-78.3833,163.885,igneous,volcanic,2918.531976,4.589725145,0.780775499,0.000267523
-78.3821,164.2911,igneous,volcanic,3009.707872,4.591076977,0.980261938,0.0003257
-78.3819,163.7521,igneous,volcanic,2669.976546,4.587237556,1.535981039,0.000575279
-78.3811,164.1625,igneous,volcanic,3018.111287,4.590806764,0.697503397,0.000231106
-78.3807,163.8348,igneous,volcanic,2993.783975,4.590827744,0.53185111,0.000177652
-78.3803,164.2584,igneous,plutonic,3379.809712,4.598908248,0.04156631,0.0000123
-78.3797,163.8932,igneous,volcanic,2919.668794,4.589769491,0.705671921,0.000241696
-78.3787,164.2296,igneous,volcanic,2975.148638,4.59065467,0.811726393,0.000272836
-78.378,163.7498,igneous,volcanic,2972.403118,4.590575603,0.617542974,0.000207759
-78.3778,164.1287,igneous,volcanic,2892.67097,4.589099452,0.995498483,0.000344145
-78.3774,164.2735,igneous,volcanic,2970.417934,4.590562758,0.996541606,0.000335489
-78.3768,163.7896,igneous,volcanic,2878.192579,4.589086325,1.112934532,0.000386678
-78.3761,163.7956,igneous,volcanic,2589.26762,4.586889187,4.646102023,0.001794369
-78.376,164.2324,igneous,volcanic,2970.579799,4.589881643,0.601406005,0.000202454
-78.3757,163.8064,igneous,volcanic,2977.856208,4.590358432,0.450309667,0.000151219
-78.3754,163.8057,igneous,volcanic,2554.909706,4.586893353,4.200462289,0.001644075
-78.3752,163.7967,igneous,volcanic,2611.141233,4.587297516,2.603141628,0.000996936
-78.3749,163.7813,igneous,volcanic,2553.345048,4.587015234,3.574622491,0.001399976
-78.3747,163.7852,igneous,volcanic,2637.154116,4.587204008,3.338851276,0.001266081
-78.3747,163.7852,igneous,volcanic,2644.881799,4.587113849,2.779069392,0.001050735
-78.3747,163.7852,igneous,volcanic,2661.783556,4.586978557,2.725886435,0.001024083
-78.3742,164.2199,igneous,volcanic,2976.633112,4.590667441,0.95091077,0.000319459
-78.3736,163.7945,igneous,volcanic,2629.406287,4.587128358,4.125500732,0.001568986
-78.3734,163.8131,igneous,volcanic,2975.560034,4.590412613,0.523577369,0.000175959
-78.3732,163.7214,igneous,volcanic,2799.890782,4.588395782,1.500589198,0.000535946
-78.3728,163.7986,igneous,volcanic,2633.134461,4.587234171,4.209637335,0.001598717
-78.3727,163.7009,igneous,volcanic,2923.763623,4.589764781,0.777820563,0.000266034
-78.372389,163.066303,igneous,plutonic,2635.731199,4.587012615,2.045274692,0.00077598
-78.372389,163.066303,igneous,plutonic,2730.653977,4.587373667,2.680093704,0.000981484
-78.372389,163.066303,igneous,plutonic,2781.44513,4.587934081,2.014171509,0.000724146
-78.3719,163.7958,igneous,volcanic,2636.705894,4.587119782,5.904595384,0.002239383
-78.3717,163.8044,igneous,volcanic,2648.72776,4.587134621,3.962330403,0.001495937
-78.3717,163.8044,igneous,volcanic,2900.616754,4.589299128,3.986594601,0.001374395
-78.3716,163.4439,igneous,volcanic,2654.388382,4.587552278,3.034862914,0.001143338
-78.371,163.8052,igneous,volcanic,2628.910318,4.587164216,2.875896156,0.00109395
-78.36947173,163.0588629,igneous,plutonic,2671.123655,4.587103086,2.053797258,0.000768889
-78.36947173,163.0588629,igneous,plutonic,2792.216363,4.587947134,1.00315055,0.000359267
-78.36947173,163.0588629,igneous,plutonic,2796.571332,4.587932359,1.147227838,0.000410227
-78.369,163.8091,igneous,volcanic,2980.013088,4.590304526,0.620918953,0.000208361
-78.3675,163.804,igneous,volcanic,2978.15553,4.590320312,0.794619595,0.000266816
-78.3542,164.1266,igneous,volcanic,2947.481473,4.589866735,0.690863278,0.000234391
-78.3504,164.1164,igneous,volcanic,2628.84577,4.587317266,5.401785467,0.002054813
-78.34728238,163.2040141,igneous,plutonic,2612.273663,4.587250747,0.604700295,0.000231484
-78.34504229,163.2544117,igneous,plutonic,2602.675337,4.586844224,3.988358918,0.001532407
-78.3433,164.1317,igneous,volcanic,2876.091937,4.588214853,0.668212799,0.000232334
-78.3422,164.1327,igneous,volcanic,2641.784013,4.586977958,3.506455891,0.001327306
-78.3414,164.1335,igneous,volcanic,2650.786016,4.587284024,2.599504927,0.000980654
-78.3411,164.1329,igneous,volcanic,3061.926228,4.590918241,0.911675546,0.000297746
-78.34068263,163.2327622,igneous,plutonic,2902.900941,4.588963192,0.685374921,0.0002361
-78.33951305,163.1495158,igneous,plutonic,2629.981893,4.586835898,3.201804359,0.001217424
-78.33951305,163.1495158,metamorphic,metaplutonic,2724.134782,4.587374319,7.616030629,0.002795761
-78.33951305,163.1495158,metamorphic,metaplutonic,2928.831116,4.588759006,6.663998188,0.00227531
-78.339,164.1345,igneous,volcanic,2828.887618,4.588210416,1.28732943,0.000455066
-78.3385,164.1351,igneous,volcanic,2627.630011,4.587171658,4.239635218,0.001613483
-78.33809276,163.2383217,igneous,plutonic,2604.588889,4.586928511,1.217904138,0.000467599
-78.3375,164.1359,igneous,volcanic,2665.465507,4.587385581,2.636737816,0.000989222
-78.3375,164.1399,igneous,volcanic,2659.96511,4.587209839,1.603279467,0.000602745
-78.3363,164.1342,igneous,volcanic,2654.515832,4.587239449,4.558061977,0.001717097
-78.3363,164.1342,igneous,volcanic,2664.168776,4.587229915,3.995168369,0.001499593
-78.33560297,163.2215822,igneous,plutonic,2808.365408,4.58803087,0.998517169,0.000355551
-78.3356,164.1398,igneous,volcanic,2625.912563,4.587155489,2.279802495,0.000868194
-78.334,164.1362,igneous,volcanic,2635.79633,4.587012246,3.790473088,0.001438075
-78.33060329,163.212612,igneous,plutonic,2622.531777,4.586811177,2.85899026,0.001090164
-78.33009324,163.2310012,igneous,plutonic,2896.497219,4.587597763,0.393282652,0.000135779
-78.32989329,163.2224915,igneous,plutonic,2634.681815,4.586827525,2.482820562,0.000942361
